shop,genre,sales,units,page_views
65120,207774,16400,2,56
65120,207802,807200,43,2039
65120,214099,14550,2,82
65120,214104,0,0,28
65120,566647,10500,1,162
65126,100992,33600,8,144
65126,101020,0,0,2
65126,201486,0,0,1
65145,201632,113720,10,593
65145,204586,531320,62,2091
65145,208532,2257928,135,6056
65145,210413,11831160,265,19008
65145,212377,376530,63,1611
65145,215913,851100,123,5768
65145,402279,0,0,24
65145,502835,13807534,984,48541
65145,509434,1179000,314,9075
65145,551228,15000,1,350
65145,560271,60175060,10356,423760
65145,564895,1360624,26,10719
65193,502280,3490,1,81
65193,502835,0,0,39
65193,508456,2600,2,39
65193,560271,35650,55,1807
65193,564895,5240,9,501
65345,558846,0,0,1
65374,205761,1839564,404,9967
65374,214099,89592,54,1380
65374,567645,1668308,518,6821
65398,206440,0,0,74
65398,301577,0,0,51
65398,558846,73920,12,509
65398,558873,122760,21,736
65550,208532,6360,2,243
65550,216173,472040,381,4417
65550,502835,153000,188,2711
6558,205582,22610,8,498
6558,205611,322445,50,2054
6558,551228,0,0,147
6558,551736,19196,4,152
6558,563689,622566,71,3103
65610,214099,76820,21,763
65610,567538,254410,38,2440
65665,204964,1501350,290,10952
65667,100992,131630,134,1627
65667,201486,0,0,32
65667,205761,29480,8,84
65667,208532,303540,27,1206
65667,214781,481900,137,1051
65667,502835,200600,7,412
65667,509417,0,0,8
65667,510003,1406200,400,5315
65667,555421,120600,8,345
65667,565724,158200,26,727
65741,205761,4644246,1493,45887
65806,206440,11423507,2060,160286
65806,206471,44935,12,5524
6588,502835,4250,1,45
6590,100181,0,0,25
6590,201925,0,0,38
6590,204586,137425,13,1676
6590,205582,3444,2,35
6590,205611,24500,34,1642
6590,212377,23060,6,771
6590,215913,2290806,390,14929
6590,216158,0,0,198
6590,301577,234580,19,1258
6590,401534,19098,8,1277
6590,402279,9283974,3225,115661
6590,407120,0,0,10
6590,408789,617400,218,21068
6590,506539,0,0,7
6590,508456,0,0,10
6590,551228,0,0,32
6590,551732,15840,3,110
6590,551736,0,0,49
6590,563339,0,0,3
6590,567554,63389694,4515,190862
65940,100992,0,0,49
65940,101954,40700,74,1567
65940,201351,624600,104,1075
65940,216424,352660,22,301
65940,507843,71326,8,153
65940,508456,34880600,1264,50608
65940,509417,20228445,977,33224
65940,510003,24432275,3762,62105
65940,567538,0,0,1
65962,215430,39800,1,313
65962,301577,0,0,2172
65962,551732,47600,18,879
65962,560271,4740,3,714
65962,567554,20780,2,290
65979,201184,0,0,217
65979,407120,7044,3,232
66042,100181,2384694,1600,8557
66042,100487,144900,105,1159
66042,301577,440584,791,9669
66121,206361,0,0,60
66121,206440,10773,3,552
66121,401131,1450,1,20
66121,408789,5400,2,338
66121,567434,17408,60,1309
66139,205761,307080,51,906
66139,214099,609442,134,5372
66139,566061,168739230,28934,465516
66144,563339,96140,11,294
66144,563342,111950,12,607
66144,567664,0,0,11
66144,567665,861090,56,2692
66199,214099,0,0,2
66199,407120,0,0,323
66250,201632,1383613,301,16502
66250,201925,2174356,450,53831
66250,205611,248899,88,4780
66250,205761,0,0,719
66250,212377,60560,12,2028
66250,215913,1416165,380,27819
66250,216173,15254,7,157
66250,402279,364668,126,8739
66250,502835,2641,1,589
66250,507843,19478,8,641
66250,508456,979146,200,13026
66250,551180,24695,12,496
66250,551228,43984,14,1191
66250,551732,0,0,234
66250,551736,2852,2,191
66250,567538,6539,5,1493
66250,567554,983225,203,15464
66276,100487,0,0,172
66276,101020,191007,62,646
66276,216424,92202,34,1458
66276,507843,249407,59,3574
66276,551180,22000,1,480
66276,558846,0,0,343
66276,567538,215600,41,1251
66276,567623,96690,41,1165
66373,200181,1199040,66,3950
66373,215913,1598640,120,4912
66373,562641,440800,22,3186
66383,205611,174650,57,2583
66383,206440,4086378,1366,60196
66383,206471,1391727,553,35596
66383,208532,15180,7,282
66383,216158,12586,4,311
66383,216173,110350,92,1911
66383,408789,11000,1,120
66383,502221,26500,5,170
66383,502835,30166341,8832,115017
66383,508456,5624,4,117
66383,551180,155950,42,1439
66383,551228,3200,1,172
66383,551732,89960,47,2590
66383,558846,61160,32,2334
66383,558873,69450,26,2916
66383,560271,45860,25,1634
66549,205611,16698410,1247,88132
6662,567623,7200,1,15
66694,215913,39160,2,123
66694,401534,9240,3,216
66694,402279,17930,5,130
66694,508456,0,0,20
66694,509434,0,0,12
66694,551732,6600,2,52
66786,201184,5536577,942,26838
66786,564647,646130,134,1997
66874,100487,0,0,7
66874,201632,45800,13,2056
66874,205611,9600,2,134
66874,206440,27900,5,2916
66874,208532,335220,258,9415
66874,210413,0,0,107
66874,216424,107320,39,3235
66874,401534,3480,1,80
66874,502835,2980,1,216
66874,507843,2380,1,170
66874,509417,8800,1,108
66874,509434,236940,35,2993
66874,558873,0,0,144
66874,560271,2380,2,335
67034,205611,22797,5,356
67034,205761,140971,58,4920
67095,205611,76136,25,1836
67095,401534,35860,12,1187
67109,401534,62011,24,999
67142,101535,0,0,74
67142,201351,76989,9,304
67142,201925,21580,3,444
67142,204586,60360,3,39
67142,301577,21780,2,1235
67150,100487,0,0,4
67150,110365,780,1,50
67150,200181,0,0,135
67150,201632,0,0,26
67150,205582,0,0,1
67150,207288,0,0,7
67150,208532,2980,1,27
67150,212377,0,0,46
67150,215913,5360,2,636
67150,301577,0,0,5
67150,402279,95013,42,6134
67150,502280,12515,1,47
67150,502835,2090,1,299
67150,508456,9710,3,80
67150,509417,6900,1,45
67150,551736,0,0,15
67150,555421,0,0,42
67150,558846,0,0,7
67150,560271,3960,2,128
67150,564895,0,0,3101
67171,205582,0,0,113
67171,205611,5915,1,129
67171,215430,661983,17,5419
67171,509434,72800,16,451
67171,551228,1341643,125,27248
67171,563689,112213,8,755
67182,216158,9267,2,190
67182,563689,0,0,7
67216,201351,154268,60,1946
67216,564647,55440,32,1795
67216,567665,0,0,9
67221,205611,6160,1,166
67221,215913,259270,13,1772
67221,401534,26400,6,451
67221,402279,104940,22,2675
67221,407120,18304,6,654
67221,408789,15950,3,85
67221,508456,0,0,10
67221,509434,0,0,127
67221,551228,32560,8,395
67221,551732,0,0,147
67221,551736,19800,8,114
67226,562641,512441763,1183,409329
67291,101020,12066,3,120
67291,565724,242375,62,2335
67381,100487,10270,5,515
67381,110365,0,0,23
67381,205582,0,0,1
67381,206440,57180,17,1892
67381,206471,27400,7,1991
67381,207288,0,0,42
67381,216158,20400,5,1215
67381,408789,14210,4,330
67381,508599,0,0,7
67381,560271,31960,14,491
67448,201632,0,0,12
67448,206471,0,0,17
67448,208532,0,0,45
67448,502835,3798,1,130
67448,506012,0,0,10
67456,567665,6710986,617,33993
67517,110365,1228,1,27
67517,200181,6286,2,50
67517,201632,574834,96,5827
67517,201925,0,0,213
67517,204934,0,0,6
67517,204964,0,0,114
67517,205272,0,0,77
67517,205611,0,0,3
67517,205761,0,0,10
67517,207288,0,0,2
67517,215913,0,0,150
67517,216173,0,0,2
67517,301577,0,0,2
67517,402279,12377,3,338
67517,502835,277034,35,1811
67517,506012,0,0,99
67517,508456,0,0,6
67517,509434,5101,2,36
67517,551732,0,0,3
67517,555421,0,0,13
67517,560271,142990,68,2871
67517,564286,0,0,105
67517,564895,0,0,26
67517,566403,0,0,330
67517,567554,9800,1,241
6757,201632,0,0,48
6757,201925,241822,7,673
6757,204586,0,0,15
6757,207288,43968,28,1508
6757,210022,37785797,2762,94758
6757,210413,31728,2,1279
6757,301577,0,0,113
6757,502280,0,0,42
6757,502835,0,0,12
6757,509434,864,1,39
6757,551180,0,0,41
6757,558873,0,0,171
67593,560271,3066490,1476,57346
67600,205611,376982,52,5203
67600,205761,0,0,1
67600,212377,76780,6,1262
67600,215913,252890,16,2234
67600,304763,0,0,1
67600,401534,22030,4,485
67600,402279,259880,59,8501
67600,407120,391600,79,3459
67600,408789,6050,1,169
67600,508456,18260,12,552
67600,509434,2860,1,220
67600,551228,186340,41,2161
67600,551732,110110,25,968
67600,551736,21360,10,639
67600,567538,0,0,1
67600,567554,8360,2,208
67676,202502,4000,6,348
67676,205611,63171,38,1137
67676,206440,99080,54,7702
67676,301577,4841970,580,40538
67676,401131,3184131,1422,52841
67676,407120,0,0,11
67676,408789,173234,75,6965
67676,509417,0,0,11
67676,509434,97120,80,1989
67676,551228,625032,217,8268
67676,560271,0,0,1
67676,562641,1706350,523,12207
67763,401534,0,0,252
67771,207288,413732,174,4966
678,101535,0,0,26
678,110409,121022,15,352
678,110435,0,0,7
678,201184,477240,41,4400
678,201351,629518,161,946
678,214099,132232,52,425
678,214104,4167,1,114
678,214781,629521,69,371
678,506536,2774945,945,6482
678,564647,9683335,1246,11485
678,566647,15742,2,86
678,567645,202782,26,217
67811,101954,148353,45,264
67811,301577,7520646,384,62995
67887,205611,3980,1,207
67887,205761,346180,135,3693
67887,551228,0,0,319
67887,551736,0,0,30
67918,100487,271222,127,5742
67983,201632,0,0,13
67993,207288,33440,2,98
67993,408789,0,0,140
67993,551180,422290,81,7451
67993,558873,27954,5,444
680,201632,630750,87,35255
680,205272,32935068,3515,281086
680,205761,5780,10,205
680,207288,1955,1,62
680,402279,0,0,4
680,551228,292500,19,1406
680,551732,94004,18,1477
680,551736,27577,18,1809
68028,101535,143170,71,2267
68028,207774,55533794,9243,168314
68111,205611,0,0,4
68111,206363,1061920,351,11865
68111,206440,9000,6,1562
68111,206471,5880,3,1380
68111,401534,3330670,1276,58790
68111,558846,17640,10,1092
68111,558873,592500,199,34652
68111,560271,38500,67,2034
68130,101020,887990,68,628
68130,214781,172467502,13319,75705
68130,216424,31519428,4209,71168
68130,507843,5677670,875,13620
68130,567623,14033617,1100,8434
68130,567645,524444,178,5614
68148,201632,1473753,682,19998
68148,401131,27915679,9390,732934
6817,101020,163600,17,150
6817,201351,106448,15,710
6817,205761,603960,91,2597
6817,216424,50980,9,237
6817,304763,16200,17,599
6817,507843,5659790,1629,30406
6817,508456,3575080,255,13388
6817,509417,17554890,3534,86187
6817,510003,18180869,1973,66728
6817,567538,2092353,499,9884
6817,567645,2680400,648,3869
68194,215430,22622400,333,88241
68196,200181,53100,11,790
68196,201925,2034536,144,35313
68196,204934,670108,29,5507
68196,204964,6408499,787,33563
68196,207966,0,0,667
68196,304080,17600,2,1740
68196,506012,195360,11,392
68196,551180,11440,2,118
68196,554973,0,0,26
68196,558873,0,0,101
68376,216424,6600,1,44
68376,304763,0,0,1
68376,508456,23500,3,1002
68376,510003,582060,278,2011
68402,100487,25180,24,1298
68402,206471,21990,9,1843
68402,401131,11212685,5825,291975
68433,101535,47225,19,851
68433,214099,104785,62,876
68433,506539,254950,244,2442
68439,205611,222980,108,2086
68439,216173,17400,22,199
68439,401131,503020,253,8680
68439,555421,26530,18,826
68489,401131,2690930,1214,69461
68492,201351,626507,175,1550
68492,506536,1643469,501,5668
68492,563339,39446278,3882,87868
68492,563342,147295926,5593,82764
68492,567251,268890,33,5238
68492,567662,753109,57,685
68492,567664,10115248,392,7072
68492,567665,2349860,236,2943
68565,110365,13000,10,585
68565,509434,17800,16,343
68565,560271,577500,340,22321
68636,100487,1665299,3207,20682
68636,110365,2299719,5488,69727
68636,216173,2355397,2164,18738
68636,502835,275085,442,8442
68636,555421,18494398,9894,119840
68769,408789,102970,30,1292
68776,201632,3980,1,19
68776,205611,0,0,70
6898,100487,14225848,12710,449628
6898,207288,21120,5,303
6898,508599,5940,2,172
69067,507515,6298,1,76
69067,565724,23064716,6791,101605
69096,204586,0,0,383
69096,205582,0,0,30
69096,205611,126517,8,289
69096,214099,11040,3,184
69096,214781,122946,64,525
69096,301577,0,0,211
69096,501098,0,0,50
69096,506539,5300,2,218
69096,563689,0,0,35
69142,100181,0,0,70
69142,205582,17920,4,436
69142,206363,0,0,17
69142,206471,0,0,38
69142,402279,16600,3,376
69142,407120,0,0,25
69142,551732,0,0,122
69142,551736,10920,7,673
69142,558846,25980,3,126
69142,558873,36760,4,592
69224,206440,0,0,228
69224,206471,5742,2,303
69224,551180,0,0,29
69224,558846,14974,4,304
69224,558873,0,0,58
69232,210413,0,0,23
69232,509434,1793561,948,25581
69338,206440,18000,2,524
69338,301577,0,0,170
69338,408789,0,0,348
69338,551180,11500,1,403
69338,558846,160100,7,1296
69338,558873,110400,4,1317
69373,100992,4940,1,193
69373,101020,151140,48,1387
69373,201486,322760,102,1401
69373,205761,32920,11,253
69373,214781,3152540,494,11041
69373,216173,4766750,1115,25234
69373,216424,2830480,531,8116
69373,507843,73569648,8261,95947
69373,510003,3683560,698,16620
69373,551732,14220,2,170
69373,551736,15840,3,194
69373,567538,210220,33,1349
69373,567623,3158930,448,8820
69373,567645,142090,16,483
69451,216424,7027240,906,17797
69451,407120,288310,95,6765
69451,507843,5809760,988,6884
69451,567538,790130,59,2251
69526,110365,336666,215,19932
69526,201632,4096202,1361,86795
69526,204586,0,0,54
69526,205582,0,0,32
69526,205611,69440,21,1585
69526,205761,10068,14,1903
69526,207288,3859684,2098,163405
69526,215913,0,0,4
69526,402279,0,0,2
69526,408789,10180,5,443
69526,502835,10830,1,53
69526,506012,0,0,26
69526,551732,70042,24,1184
69526,551736,522063,268,12763
69526,555421,0,0,45
69526,560271,0,0,63
69526,564286,861900,8,2031
6954,110365,855000,789,34781
6954,502835,11573480,4378,67890
6954,560271,1853480,1097,41951
69549,201632,0,0,12
69563,110365,102624,87,3238
69563,206440,7840,3,292
69563,216173,21400,28,223
69563,401534,18940,10,696
69563,506012,19580,2,397
69563,560271,23728,22,690
69584,408789,3900,1,354
6959,200181,115610,7,1264
6959,216173,10091989,1554,53130
6959,402018,23070,6,814
6959,408789,548400,72,11665
6959,502221,0,0,5
6959,567623,56860,12,521
6965,551228,58000,1,4159
69651,205761,0,0,3
69651,214099,18779,11,182
69651,216173,2640,1,8
69651,216424,660,2,15
69797,200181,0,0,9
69797,201632,0,0,24
69797,201925,0,0,11
69797,205272,0,0,24
69797,205761,0,0,5
69797,206440,0,0,1
69797,207288,3880,1,36
69797,208532,13690,4,100
69797,212377,6380,1,22
69797,215913,9840,2,239
69797,301577,7060,2,31
69797,402279,10900,3,130
69797,408789,0,0,16
69797,502221,3980,1,26
69797,502280,0,0,11
69797,502835,28130,6,193
69797,509417,0,0,13
69797,509434,0,0,2
69797,551180,0,0,11
69797,554973,0,0,13
69797,555421,9260,2,71
69797,558846,0,0,9
69797,558873,0,0,11
69797,560271,8360,4,238
69797,564895,0,0,18
69854,565724,252208,89,973
6986,100992,1820560,315,2586
6986,101020,1035230,166,3208
6986,567623,782400,138,1453
6987,216173,48358,28,1153
69949,401131,541210,344,37778
69994,100487,285975,1725,10427
69994,201632,0,0,64
69994,205582,330,1,0
69994,207288,27835,151,502
69994,560271,15880,105,241
70197,100992,323158,51,753
70197,101020,142560,8,178
70197,200181,0,0,62
70197,201486,6410,2,79
70197,201632,16090,5,862
70197,204964,0,0,543
70197,214099,14009,5,354
70197,304763,0,0,22
70197,407120,8960,2,434
70197,502280,8480,1,84
70197,502835,0,0,10
70197,507843,0,0,81
70197,508456,0,0,272
70197,508599,69810,34,1011
70197,564895,0,0,82
70197,565724,37176,5,167
70197,566061,10260,2,94
70197,567623,1088160,99,1341
70334,100487,25425,1,2266
70334,201632,10506,1,47
70334,204964,0,0,33
70334,205611,0,0,9
70334,206361,0,0,12
70334,206440,0,0,348
70334,206471,3152,1,462
70334,207288,96236,2,299
70334,301577,0,0,28
70334,304080,0,0,1
70334,402279,0,0,175
70334,408789,9455,1,405
70334,502221,844685,5,1331
70334,502280,38137,1,272
70334,551180,15550,2,293
70334,551732,0,0,25
70334,558846,5253,1,204
70334,558873,0,0,494
70334,560271,0,0,2
70334,564286,0,0,15
70334,566403,0,0,123
70334,567665,84048,1,143
70363,101954,47300,96,868
70363,201351,732934,207,3622
70363,204964,0,0,122
70363,205761,1353063,628,12868
70363,501098,101917,30,398
70363,506536,2617605,707,8150
70363,506539,235960,93,1133
70363,564647,19240,3,56
70420,563339,2731938,675,9621
70420,563342,370381,46,609
70420,567662,506286,46,1627
70420,567664,11000,1,45
70495,201925,3304870,147,13894
70495,205611,303600,36,1140
70495,206440,0,0,34
70495,206471,67760,4,422
70495,301577,51700,1,635
70495,402279,4804940,777,36827
70495,551180,117080,11,1638
70495,558873,338140,11,3304
70533,205272,111710,19,735
70533,301577,1895760,149,8820
70533,401131,42000,37,3469
70533,551228,3632660,224,24905
70617,206440,655329,248,18008
70617,206471,293355,119,12200
70654,206440,0,0,1
70654,401131,536740,112,26699
70654,401534,0,0,174
70692,101384,0,0,17
70692,216424,0,0,10
7078,206471,55900,19,2151
70894,101020,2863731,1021,20550
70923,200181,0,0,6
70923,204964,0,0,4
70923,205761,42020,13,272
70923,216424,3280,1,160
70923,402279,0,0,10
70923,502835,0,0,33
70923,506536,68900,10,1086
70923,507843,35200,8,265
70923,510003,3580,1,153
70923,560271,0,0,1
70923,563339,0,0,4
70923,567538,372820,115,1985
70972,101384,436717000,7609,147219
70972,101535,0,0,30
70972,101954,25532000,374,22362
70972,110632,1351000,65,725
70972,201184,1353000,84,1816
70972,201632,63000,2,178
70972,207288,525000,13,723
70972,207802,154000,5,274
70972,210413,171670000,914,34229
70972,214099,98000,5,471
70972,216424,258000,12,418
70972,401534,0,0,71
70972,408789,810000,44,4251
70972,502835,42518000,830,17660
70972,506536,63000,2,203
70972,506539,866000,62,1793
70972,507843,0,0,25
70972,511293,2355500,164,1523
70972,560271,30000,2,633
70972,563689,0,0,111
70972,567538,1961000,60,1952
71091,205761,118680,45,2137
71094,563339,2210465,485,9947
71094,563342,983025,219,5771
71094,567662,0,0,2
71167,100487,0,0,513
71188,567623,569640,147,3481
71252,402279,39820,7,579
71393,205582,3430130,325,17683
71411,100992,486,1,39
71411,201184,943859,178,3284
71411,201351,353588,135,2847
71411,201632,198866,19,694
71411,204586,3988,1,143
71411,204964,2763,1,20
71411,205272,16267,3,162
71411,205582,19600,2,77
71411,205761,233941,100,2482
71411,208532,0,0,26
